2.075093823000000004e+00 1.693908422009657022e-01
3.100936835999999808e+00 4.458268718329054248e-01
4.102582285499999593e+00 2.517257401071819611e-01
5.103550839749999568e+00 -1.581012787459523672e-02
6.103718054250000691e+00 -3.127054498341186317e-02
7.103759911999999233e+00 -7.233456999999560676e-03
8.103759911999999233e+00 5.721727199999959712e-02
9.103759911499999191e+00 -2.343695081117435491e-03
1.010375991050000088e+01 4.931418512808757870e-02
1.112875989249999975e+01 -1.587717585172977175e-01
1.217875992500000137e+01 2.807247424375713951e-01
1.322876002499999970e+01 -3.714212105670787745e-01
1.427876006500000017e+01 2.791204436593403559e-01
1.532875999750000062e+01 -1.178461229853989406e-01
1.637875988249999892e+01 1.115465224844298248e-01
1.742875982250000177e+01 -9.425240775954417394e-02
1.850375972750000031e+01 4.091531774268038213e-02
1.960375954499999906e+01 -1.264173829333992694e-01
2.067875946250000041e+01 1.609936497050833415e-01
2.170375957000000255e+01 -6.382641846651369855e-02
2.270375976249999894e+01 3.042470691950828823e-02
2.370375986250000011e+01 -1.538340045707087440e-02
2.472875986000000026e+01 -7.184530574072586773e-02
2.580375984000000145e+01 -1.568150065706905641e-02
2.687875990499999901e+01 2.286160790408992283e-01
2.790376007999999786e+01 -1.848789627265454705e-01
2.892876020499999967e+01 -4.024587982657485373e-03
3.000376016250000077e+01 4.126558410636222557e-02
3.110375998499999994e+01 -3.086040239047331823e-01
3.217875983999999789e+01 -2.523970257497696323e-01
3.322875979750000397e+01 -3.251610695158438369e-01
3.427875978250000344e+01 -5.556768640603788195e-02
3.532875977500000175e+01 9.047776398155865651e-02
3.637875976750000007e+01 -9.354674738204453444e-02
3.740375976749999865e+01 4.742535912984177648e-02
3.842875977500000317e+01 -6.313713216916368165e-02
3.947875977500000033e+01 1.090035498407867648e-01
4.050424445000000162e+01 -2.356800443918868893e-02
4.150521428249999900e+01 -1.094038659888992293e-01
4.250570019749999773e+01 -2.816529807979801722e-02
4.350571501749999470e+01 -4.538170302624913166e-01
4.450574294249999241e+01 -3.934939439846323328e-01
4.550575696500000333e+01 -1.184989527208603483e-01
4.650575730750000503e+01 2.146455336454864693e-01
4.750575758000000093e+01 -3.129624360734322569e-02
4.850575767000000127e+01 -8.303542999999535823e-02
4.950575767000000127e+01 1.230495999999448031e-02
5.050575767000000127e+01 -1.109026499999963278e-01
5.150575767000000127e+01 2.035451999999970951e-01
5.250575767000000127e+01 -5.550947999999777949e-02
5.353074091999999951e+01 3.533752043726955810e-02
5.460561558500000245e+01 -1.440855529664009371e-01
5.570532332999999880e+01 1.419739395020583606e-01
5.680499773999999746e+01 -1.509582444440589200e-01
5.787980573499999792e+01 7.977953925979640315e-02
5.890475564999999847e+01 3.948484999999912759e-02
5.990475564999999847e+01 7.802344999999988318e-02
6.090475564999999847e+01 -1.938422099999979054e-01
6.190475564999999847e+01 9.063874399999782838e-02
6.290475564999999847e+01 -9.061265999999790210e-03
6.390475564999999847e+01 8.221469000001313532e-03
6.490475564999999847e+01 6.962499999989546495e-04
6.590475564999999847e+01 5.642593800000028637e-02
6.690475564999999847e+01 -9.244719599999928761e-02
6.790475564999999847e+01 -7.351461900000089145e-02
6.892973064999999622e+01 1.598368363416762250e-01
7.000458898249999606e+01 -6.414337765364767907e-02
7.110428897750000488e+01 1.931206324952193520e-01
7.220397230250000575e+01 2.904544496852178859e-01
7.327879729750000593e+01 3.470168267372500948e-01
7.432867244499999515e+01 2.121189858349665364e-02
7.540341455749999966e+01 1.302087331136231596e-01
7.650307348499998739e+01 -1.659587539808443646e-01
7.757783226249999586e+01 8.694643920773065249e-02
7.860275740999999528e+01 -8.523195737000001382e-02
7.962767392499999630e+01 1.357046294934679820e-01
8.070236506250000730e+01 -3.221414218772208904e-02
